casjobsID,objid,ra,dec,e_bv,mag_nuv,magerr_nuv,mag_fuv,magerr_fuv
-1016829400,2565224399440448172,278.200072628724,0.591845367127318,2.11549043655396,18.7939491271973,0.116594828665257,20.3387279510498,0.626757085323334
-1016829399,2565224399440448165,278.18823035919,0.56214562976395,2.02876043319702,21.7654304504395,0.349657505750656,99,99
-1016829381,2565224399440447998,278.191735212239,0.554853860651088,2.02876043319702,17.9280643463135,0.0198232214897871,22.4750003814697,0.781360328197479
-1016829357,2565224399440447778,278.245168896279,0.436675861009531,1.89964735507965,22.669397354126,0.340862393379211,99,99
-1016829322,2565224399440447433,278.220939856181,0.345739668634008,1.94428086280823,21.1391773223877,0.140585497021675,22.3549575805664,0.508393228054047
-1016829321,2565224399442544583,278.273946275546,0.417198047911356,1.87966787815094,14.8617496490479,0.00460739061236382,20.1573543548584,0.20263583958149
-1016829319,2565224399440447417,278.252525308529,0.337738372752431,1.94428086280823,22.7608757019043,0.34918487071991,99,99
-1016829317,2565224399440447413,278.261923707062,0.338010110417364,1.94428086280823,22.755428314209,0.340871781110764,23.9972305297852,1.32153785228729
-1016829316,2565224399440447405,278.277102261029,0.338046640067902,1.92858898639679,22.4784660339355,0.337777584791183,25.0785713195801,4.4892258644104
-1016829308,2565224399442544504,278.183986910199,0.328319530485762,1.97099554538727,18.6390972137451,0.0274483747780323,19.2430286407471,0.0640436038374901
-1016829282,2565224399440447087,278.2651986792,0.256740898620239,2.04934191703796,22.742359161377,0.352665781974792,99,99
-1016829267,2565224399440446893,278.287652719798,0.203384855918972,2.16520810127258,22.873908996582,0.360393792390823,99,99
-1016829266,2565224399440446887,278.281368443416,0.2037042163675,2.16520810127258,21.7596569061279,0.361275732517242,99,99
-1016829264,2565224399440446879,278.284851887523,0.213872105553127,2.09511971473694,18.2145481109619,0.0242499895393848,23.4204521179199,1.87076961994171
-1016829259,2565224399440446759,278.283959044424,0.166616330502354,2.12992548942566,21.1879901885986,0.292634725570679,99,99
-1016829252,2565224399440446680,278.185287627002,0.144864146990948,2.16416883468628,20.1136474609375,0.0659044533967972,99,99
-1016829236,2565224399440446434,278.191873750113,0.0741982541101739,2.25118088722229,22.5574684143066,0.306165188550949,99,99
-1016829235,2565224399440446422,278.220986616463,0.0883353436947453,2.25955891609192,19.1891689300537,0.0407858155667782,24.7690086364746,5.5613169670105
-1016829228,2565224399440446327,278.245106088775,0.0402874317982315,2.22384977340698,22.1715660095215,0.355606406927109,99,99
-1016829225,2565224399440446313,278.241504095213,0.0341218078261894,2.2363748550415,22.3372039794922,0.328000247478485,23.5435924530029,1.22386229038239
-1016829213,2565224399440446180,278.21637558681,-0.00118220731391359,2.18215560913086,21.4046268463135,0.262798130512238,99,99
-1016829212,2565224399440446178,278.22092438689,-0.00229745979160736,2.18215560913086,21.6746864318848,0.304620146751404,24.1407928466797,3.56972026824951
-1016829210,2565224399440446152,278.2121948877,-0.00127314975434855,2.18215560913086,20.3862838745117,0.214314937591553,99,99
-1016899671,6375454587806025789,271.737132197159,-1.92634516541322,1.49291145801544,20.7313823699951,0.335930407047272,22.4089756011963,1.77253413200378
-1016899665,6375454587806025438,271.73550014242,-2.08130019532422,1.3574116230011,18.5949687957764,0.0870509669184685,22.2919082641602,1.6669260263443
-1016899661,6375454587808122512,271.728584028733,-2.1108851290742,1.32183337211609,18.8445281982422,0.104096166789532,18.9111881256104,0.182393133640289
-1016899656,6375454587806025211,271.777180090318,-2.17154503865794,1.31794536113739,19.0793933868408,0.116606168448925,21.6421489715576,1.02548396587372
-1016899655,6375454587808122342,271.741853257391,-2.12762078195573,1.32183337211609,13.7940492630005,0.00872748345136642,20.0397472381592,0.507385432720184
