casjobsID	objid	ra	dec	e_bv	mag_nuv	mag_fuv	pmRA	pmDE	Bmag	Vmag	rmag	imag		Jmag	Hmag	Kmag
							mas/yr	mas/yr	mag	mag	mag	mag		mag	mag	mag
							--------	--------	------	------	------	------		------	------	------
-1016860889	6.37545E+18	271.5228879	-2.08390527	1.35458684	19.25027847	21.11361504	-9.6	12.2	13.87	12.997	12.717	12.399		11.149	10.797	10.678
-1016860887	6.37545E+18	271.5368718	-2.100880533	1.35458684	22.2377243	99								15.996	15.143	14.955
-1016860886	6.37545E+18	271.1221354	-2.102930397	1.314741969	21.82774544	99										
-1016860883	6.37545E+18	271.0887226	-2.126776765	1.28123939	22.06643295	99										
-1016860876	6.37545E+18	271.491285	-2.154071033	1.306724072	21.98518753	25.06778145										
-1016860874	6.37545E+18	271.5183585	-2.158207533	1.319444537	21.10758781	24.12639999	1.8	0.9	14.78	13.544	13.055	12.467		10.853	10.407	10.275
-1016860873	6.37545E+18	271.4607601	-2.156736808	1.314813375	20.79389381	22.44411087	-15.5	-11.4	15.486	14.426	14.06	13.702		12.234	11.852	11.726
-1016860868	6.37545E+18	271.2875851	-2.169308817	1.323218346	20.46623039	23.34902573	-8	-1.6	14.422	13.402	13.047	12.694		11.261	10.889	10.716
-1016860865	6.37545E+18	271.2546949	-2.185509644	1.305402398	22.02482224	99										
-1016860864	6.37545E+18	270.9754732	-2.195636952	1.162364483	22.10149574	99										
-1016860863	6.37545E+18	271.4900766	-2.201591338	1.308566332	21.7399559	23.53401566										
-1016860860	6.37545E+18	271.072705	-2.205639394	1.245765686	20.59370613	22.96372986	-17.4	-17.1	15.178	14.036	13.53	13.108		11.514	11.09	10.912
-1016860857	6.37545E+18	271.3517101	-2.217011251	1.364371419	22.03490067	99										
-1016860850	6.37545E+18	271.535935	-2.208656528	1.310162902	16.9425602	20.28822327	3.9	2.2	12.555	11.858	11.651	11.421		10.358	10.123	10.005
-1016860846	6.37545E+18	271.3897923	-2.254154073	1.353381157	22.11021233	99										
-1016860843	6.37545E+18	271.3265254	-2.270349725	1.374060631	22.07786751	99										
-1016860841	6.37545E+18	271.2001064	-2.267543223	1.284560561	21.23962402	99										
-1016860838	6.37545E+18	271.507333	-2.287981918	1.358445644	21.68507576	99								15.864	15.308	15.02
-1016860837	6.37545E+18	271.0664971	-2.298315943	1.252602696	22.15863037	23.59342575										
-1016860835	6.37545E+18	271.2486817	-2.292975342	1.355552197	20.54204369	99	2.4	6.6	14.052	13.05	12.678	12.428		11.053	10.499	10.387
-1016860834	6.37545E+18	271.5070448	-2.296600306	1.358445644	21.72491837	99										
-1016860828	6.37545E+18	271.2143202	-2.284119263	1.284560561	18.58567238	22.96884346	4.2	13.5	13.623	12.666	12.314	11.973		10.584	10.217	10.082
-1016860827	6.37545E+18	271.4770566	-2.325211234	1.379336834	22.37946701	99										
-1016860821	6.37545E+18	271.0509313	-2.341514421	1.251768947	18.85670853	19.05348969										
-1016860820	6.37545E+18	271.3124343	-2.353949104	1.389742494	21.61075592	24.75143623	0.1	0	15.875	14.472	13.904	13.125		11.269	10.865	10.638
-1016860818	6.37545E+18	271.467161	-2.360178249	1.39629066	21.74861336	23.05424881										
-1016860816	6.37545E+18	271.4480543	-2.369788049	1.381296873	22.19022369	99										
-1016860815	6.37545E+18	271.3726906	-2.37282144	1.36872983	22.06855011	23.14476776										
-1016860813	6.37545E+18	271.0382487	-2.381293299	1.280357718	22.04668617	99										
-1016860811	6.37545E+18	271.2540359	-2.387691645	1.41237855	22.22388649	99										
-1016860807	6.37545E+18	271.3798467	-2.39196579	1.379620552	18.67303467	99	6.4	-5.4	13.889	13.056	12.792	12.587		11.3	10.97	10.876
-1016860804	6.37545E+18	271.0547433	-2.41564938	1.280357718	21.67122841	22.26259995										
-1016860802	6.37545E+18	271.443669	-2.41379362	1.414961576	21.53743553	99										
-1016860800	6.37545E+18	271.2122574	-2.421546144	1.378666401	22.17901802	99										
-1016860799	6.37545E+18	271.4308611	-2.426968346	1.414961576	22.17148018	99										
-1016860798	6.37545E+18	271.4572117	-2.432138452	1.414961576	21.80959511	99										
-1016860797	6.37545E+18	271.3784046	-2.433856937	1.423761249	21.69739342	22.40735817	3.4	-33.1	15.219	14.076	13.695	13.386		11.939	11.467	11.316
-1016860790	6.37545E+18	271.2297007	-2.466289212	1.42821455	22.0702858	24.20075989										
-1016860789	6.37545E+18	271.2904191	-2.469005523	1.468429327	22.32120705	31.44111824										
-1016860786	6.37545E+18	271.353842	-2.47021645	1.452179193	21.81487274	99	-7.1	-0.6	13.762	12.018	11.34	10.634		8.625	7.945	7.728
-1016860780	6.37545E+18	271.3325375	-2.496839378	1.489049315	21.76793289	99										
-1016860779	6.37545E+18	271.4746574	-2.439586269	1.506415129	14.63960361	16.14586067	6.5	-5.3	10.552	10.094	10.022	9.956		9.006	8.912	8.808
-1016860777	6.37545E+18	271.3230124	-2.459905116	1.452179193	14.73945045	20.96694946	25.1	-41.7	10.581	10.02	9.869	9.83		8.828	8.598	8.499
-1016860775	6.37545E+18	271.2506735	-2.513446798	1.458646774	21.6075592	99										
-1016860772	6.37545E+18	271.3162298	-2.535592681	1.488651276	22.29584694	23.47498703										
-1016860771	6.37545E+18	271.2171082	-2.518553416	1.450682759	17.26151657	21.02226448	1.1	5.6	12.302	11.486	11.212	10.98		9.713	9.432	9.284
-1016860770	6.37545E+18	271.3271212	-2.504459041	1.489049315	15.78858852	17.53483963	-2.8	8.3	11.776	11.192	11.029	10.939		9.877	9.649	9.562
-1016860769	6.37545E+18	270.9836557	-2.542257491	1.294852138	20.47506714	99	-8.8	-18.4	14.907	13.909	13.571	13.323		11.922	11.506	11.381
-1016860768	6.37545E+18	271.2451048	-2.549241692	1.477436304	21.51652908	99	-0.8	4.7	12.796	11.392	10.842	10.344		8.632	7.956	7.835
-1016860767	6.37545E+18	271.3784373	-2.547324165	1.524157882	19.12042809	99	-0.3	1.3	14.229	13.328	13.007	12.741		11.419	11.036	10.957
-1016860765	6.37545E+18	271.0912744	-2.565172304	1.459021688	22.17893982	25.51462555										
-1016860761	6.37545E+18	271.3519437	-2.569481748	1.499884486	16.48929024	99	4	28.3	12.032	11.337	11.132	11.005		9.939	9.582	9.541
-1016860757	6.37545E+18	271.231563	-2.59776742	1.494601369	19.22302055	99	-12.9	-25.4	11.509	10.022	9.45	8.877		7.067	6.421	6.184
-1016860755	6.37545E+18	271.2295874	-2.61943108	1.49646318	22.22598648	22.6256237										
-1016860754	6.37545E+18	271.2844409	-2.592346776	1.49073875	17.01122475	22.02385712	-0.9	-16.6	11.844	11.125	10.903	10.821		9.749	9.356	9.297
-1016860753	6.37545E+18	271.0331034	-2.618608082	1.497806191	20.80005074	99	64.7	-1.9	13.72	12.608	12.157	11.958		10.53	10.011	9.867
-1016860752	6.37545E+18	271.1361659	-2.626009477	1.483285069	21.960289	99										
-1016860751	6.37545E+18	271.2041456	-2.632486965	1.491188526	21.53901482	99	2.7	-31.9	15.308	14.178	13.769	13.378		11.892	11.409	11.296
-1016860748	6.37545E+18	270.9751065	-2.63561597	1.387842417	20.70983505	22.75906563	4.8	-2.6	14.894	13.842	13.436	13.114		11.552	11.124	11.02
-1016860745	6.37545E+18	271.1114689	-2.631925992	1.486296296	15.85979462	18.90642548	-8.7	-12.4	11.086	10.371	10.17	10.039		8.848	8.656	8.539
-1016860743	6.37545E+18	271.0439	-2.682861382	1.505035639	22.07923889	99										
-1016860740	6.37545E+18	271.0517504	-2.700884736	1.523989797	21.7460041	99										
-1016856757	6.37542E+18	271.3166133	0.809170632	0.445787072	21.68226242	22.71059799										
-1016870407	6.37545E+18	272.628569	0.046784687	0.652455807	21.48987198	99	-0.6	-14.5	16.048	15.042	14.591	14.095		12.737	12.293	12.163
-1016870406	6.37545E+18	272.3064416	0.049881095	0.619263232	19.08732796	99	-3	6.5	13.966	13.152	12.873	12.501		11.379	11.058	10.982
-1016870405	6.37545E+18	272.6143091	0.049647	0.652455807	20.30508804	99	24.6	3.6	14.883	13.865	13.488	12.978		11.684	11.28	11.118
-1016870404	6.37545E+18	272.2012577	0.057398723	0.590246916	21.72092819	24.85398865	-10.2	-3.3	      	      	      			14.766	14.422	14.425
-1016870403	6.37545E+18	272.5743157	0.044579983	0.648126006	20.59239006	99										
-1016870402	6.37545E+18	271.9236459	0.045724852	0.482682109	20.64834213	23.17342949	1.2	-5.8	15.183	14.303	14.02	13.686		12.545	12.183	12.097
-1016870401	6.37545E+18	272.0054453	0.047241846	0.513800442	19.62680626	19.31699753										
-1016870400	6.37545E+18	272.0014951	0.045815249	0.513800442	20.57341766	20.93995857	-4.6	-5	      	      	      			15.309	15.045	15.089
-1016870399	6.37545E+18	271.9714791	0.039874565	0.498310626	21.13360786	99	-6.8	4.2	15.882	14.882	14.528	14.094		12.952	12.55	12.442
-1016870397	6.37545E+18	272.218279	0.038150082	0.590246916	21.72276497	22.64976311	-1.1	5.1	16.409	15.563	      	14.696		13.518	13.167	13.131
-1016870395	6.37545E+18	272.043796	0.039782812	0.537605405	21.29589462	23.16448021	-3.4	-8	15.821	14.906	14.539	14.198		12.932	12.567	12.462
-1016870394	6.37545E+18	272.1148791	0.04146502	0.559113443	20.16196251	22.39922714	-11.8	0.1	14.888	13.982	13.676	13.252		12.054	11.731	11.578
-1016870393	6.37545E+18	272.2998587	0.037672671	0.619263232	21.27481079	99	-9.4	3.4	15.8	14.855	14.476	14.031		12.771	12.395	12.308
-1016870392	6.37545E+18	272.2253468	0.040296847	0.590246916	19.95721054	99	11.9	3.7	15.643	14.768	14.488	14.071		12.874	12.503	12.487
-1016870391	6.37545E+18	272.4558378	0.034228791	0.641455233	21.81069374	99								14.935	14.501	14.414
-1016870390	6.37545E+18	272.3603178	0.035713971	0.623671293	21.3611412	99	-1.1	-7.9	16.369	15.42	15.125	14.731		13.548	13.175	13.113
-1016870389	6.37545E+18	271.9080101	0.0315622	0.488500357	21.43423843	22.8912735	-7.7	-19.5	16.455	15.618	15.426	14.97		13.99	13.631	13.554
-1016870388	6.37545E+18	272.4019177	0.038781233	0.645045519	18.00702286	19.41169548	3.9	-7.1	13.757	13.218	13.059	12.817		11.877	11.69	11.628
-1016870387	6.37545E+18	272.2969953	0.029263322	0.619263232	21.55458641	25.98209381	5.4	-3.3	16.745	15.693	15.328			13.552	13.164	13.078
-1016870386	6.37545E+18	272.7133003	0.031333314	0.65339011	21.62631035	99										
-1016870385	6.37545E+18	272.3326914	0.046459146	0.623671293	17.35941124	23.32575607	-2	4.7	13.013	12.369	12.158	11.887		10.942	10.724	10.62
-1016870384	6.37545E+18	272.7010831	0.025135249	0.651458144	21.82313156	24.63590431										
-1016870383	6.37545E+18	271.8722616	0.030657426	0.488500357	20.39032555	19.64514351										
-1016870382	6.37545E+18	272.0802162	0.027709393	0.537605405	21.17421913	21.76922798	7	-2.6	15.083	14.191	13.84	13.462		12.273	11.94	11.824
-1016870381	6.37545E+18	272.3366001	0.038110251	0.623671293	19.10902786	99	4.6	-7.9	14.237	13.451	13.194	12.85		11.841	11.463	11.417
-1016870380	6.37545E+18	272.3918777	0.022499396	0.645045519	21.76408386	99										
-1016870379	6.37545E+18	271.879529	0.020971176	0.488500357	21.50914574	22.52664185										
-1016870378	6.37545E+18	272.2289084	0.089587149	0.577689767	14.17057514	17.22657967	0.8	-1.8	10.738	10.396	10.349	10.26		9.569	9.458	9.387
-1016870376	6.37545E+18	272.4779679	0.016868355	0.651138902	20.60551453	99	-3.3	-7.6	15.5	14.542	14.199	13.733		12.565	12.181	12.064
-1016870375	6.37545E+18	271.8881795	0.018320234	0.488500357	20.21985626	26.54492569	-0.8	-7.4	15.076	14.264	13.984	13.665		12.604	12.216	12.124
-1016870374	6.37545E+18	272.5698986	0.039083996	0.648126006	16.27310944	19.40172577	1.7	-7.7	12.432	11.905	11.774	11.557		10.702	10.497	10.39
-1016870373	6.37545E+18	272.3221702	0.012854636	0.633791327	21.23950195	99	-7.4	-8	14.665	13.684	13.351	12.988		11.851	11.376	11.267
-1016870372	6.37545E+18	271.8697651	0.016468971	0.502896667	19.70015907	22.01491165	-16.7	-6.5	11.882	10.626	10.183	9.661		8.239	7.617	7.446
-1016870371	6.37545E+18	272.5195402	0.015139097	0.649430096	21.21711731	99	-0.6	-0.3	15.686	14.783	14.401	14.004		12.667	12.32	12.201
-1016870370	6.37545E+18	272.2226934	0.034438533	0.590246916	20.77428627	20.11579514										
-1016870369	6.37545E+18	272.6147076	0.007662338	0.641772568	21.27902412	99	-0.6	-3.1	15.696	14.848	14.483	14.065		12.837	12.474	12.354
-1016870368	6.37545E+18	272.3737184	0.006203874	0.640272915	21.11940575	20.47388077										
-1016870366	6.37545E+18	272.2657999	0.003172051	0.615166068	21.78596878	23.80870819										
-1016870365	6.37545E+18	272.6325491	0.007177912	0.647413671	21.38674164	99	1.4	-3.5	15.479	14.39	13.986	13.539		12.237	11.79	11.677
-1016870364	6.37545E+18	272.1209918	0.006534422	0.564420164	20.13728142	99	-3.6	1.7	15.113	14.183	13.855	13.434		12.259	11.926	11.853
-1016870363	6.37545E+18	271.9771513	0.001493735	0.494151443	21.73812294	22.18385887										
-1016870362	6.37545E+18	271.997211	0.002060377	0.508748651	21.36779976	99										
-1016870361	6.37545E+18	271.961232	-0.001381709	0.494151443	21.69648361	99										
-1016870359	6.37545E+18	272.1110817	0.002117897	0.564420164	19.15483284	22.39180183	-4.7	-4	14.475	13.801	13.574	13.274		12.285	12.038	12.006
-1016870358	6.37545E+18	271.9142075	-0.006080358	0.492300779	21.59782028	99	2.3	-1.8	16.404	15.567	15.253	14.891		13.6	13.244	13.104
-1016870357	6.37545E+18	272.6171779	-0.00315453	0.641772568	20.46563339	99	-2.2	-7.9	14.89	13.971	13.626	13.197		11.986	11.628	11.556
-1016870356	6.37545E+18	272.5393627	-0.007886622	0.643348932	21.65629768	25.51165581	2.9	-0.8	15.943	14.885	14.551	14.057		12.727	12.294	12.158
-1016870355	6.37545E+18	272.2742941	-0.006739775	0.624168873	21.25334167	20.33177567										
-1016870354	6.37545E+18	272.2841909	-0.005462093	0.624168873	20.72871017	99	42.2	-28.2	      	      	      			13.367	12.954	12.94
-1016870353	6.37545E+18	271.9804389	-0.011549018	0.494151443	21.98370743	99										
-1016870352	6.37545E+18	272.0351512	-0.01112735	0.525719464	21.29885864	22.16392517								15.815	15.256	15.336
-1016870351	6.37545E+18	272.5650262	-0.011144299	0.642744601	21.60241508	99								14.536	13.708	13.58
-1016870350	6.37545E+18	272.0192135	-0.002824663	0.508748651	19.09646225	99	4.7	-32.4	14.687	13.912	13.635	13.303		12.2	11.808	11.733
-1016870348	6.37545E+18	272.561379	-0.020760863	0.643348932	21.81206703	99										
-1016870347	6.37545E+18	272.1666651	-0.016113561	0.610428095	20.37426949	22.10369301	4.4	-1.6	15.816	14.9	14.589	14.195		12.949	12.616	12.546
-1016870346	6.37545E+18	271.9097591	-0.022855907	0.504909456	22.02169991	24.73496628										
-1016870345	6.37545E+18	272.1757306	0.008754376	0.591021419	18.55905151	99	-8.5	-1.9	13.619	12.796	12.515	12.167		11.071	10.715	10.627
-1016870344	6.37545E+18	272.3128356	-0.014304293	0.624168873	18.24864197	19.52259827	0.2	3.2	14.438	13.959	13.829	13.634		12.686	12.528	12.491
-1016870343	6.37545E+18	272.7294282	-0.02453044	0.634303153	20.93185043	99										
-1016870342	6.37545E+18	272.3925609	-0.026147412	0.643929839	21.0057888	21.559021	0.7	1.9	      	      	      			13.642	13.237	13.095
-1016870341	6.37545E+18	272.0638454	-0.025137621	0.541379035	21.13892746	99	2.1	-5.5	16.247	15.499	      			13.585	13.249	13.095
-1016870340	6.37545E+18	272.5484484	-0.029832015	0.643348932	21.64970589	22.55817986								14.713	14.258	14.203
-1016870339	6.37545E+18	271.929364	-0.025843186	0.492300779	20.78414917	21.95315933	-1.8	-7.7	      	      	      			13.349	13.049	12.975
-1016870338	6.37545E+18	271.8827183	-0.026852813	0.504909456	20.58162117	19.81989288										
-1016870337	6.37545E+18	272.5544511	-0.007708466	0.642744601	16.41479111	20.83206177	1.2	-6	12.185	11.564	11.381	11.097		10.199	9.926	9.89
-1016870336	6.37545E+18	272.4057099	-0.030233247	0.643929839	20.20761681	99	-1	-5.4	15.011	14.095	13.792	13.183		11.942	11.579	11.44
