casjobsID	objid	ra	dec	e_bv	mag_nuv	mag_fuv	pmRA	pmDE	Bmag	Vmag	rmag	imag		Jmag	Hmag	Kmag					
							mas/yr	mas/yr	mag	mag	mag	mag		mag	mag	mag					
							--------	--------	------	------	------	------		------	------	------	FUV-NUV	NUV-H	NUV-R	J-K	H-K
-1016856740	6.37542E+18	271.1212337	0.72264312	0.411074787	18.9565506	22.7221489	2.5	0.5	14.409	13.666	13.398	13.078		12.016	11.673	11.558	3.765598297	7.283550598	5.558550598	0.458	0.115
-1016856739	6.37542E+18	271.2568034	0.724540679	0.410510659	19.73394966	23.6509285	-2.7	-49.9	14.863	14.037	13.751	13.456		12.188	11.817	11.744	3.916978836	7.916949661	5.982949661	0.444	0.073
-1016856738	6.37542E+18	271.342045	0.74927905	0.420573145	20.1953373	20.98169327											0.786355972	-100	-100	-100	-100
-1016856737	6.37542E+18	271.3037846	0.705847509	0.417908102	21.12814903	22.7568531	4.9	-1.1	15.962	15.131	14.757	14.4		13.095	12.741	12.622	1.628704071	8.387149033	6.371149033	0.473	0.119
-1016856736	6.37542E+18	271.4960305	0.767202824	0.438900203	21.60580254	23.28009224	4.3	-1.2	      	      	      			14.369	14.022	13.958	1.674289703	7.583802536	#ЗНАЧ!	0.411	0.064
-1016856735	6.37542E+18	271.37074	0.755808664	0.420573145	21.56647682	99	2.3	7.5	      	      	      			13.669	13.292	13.197	-100	8.274476822	#ЗНАЧ!	0.472	0.095
-1016856734	6.37542E+18	271.2927579	0.658914833	0.412544042	21.21121788	99	6.9	6.4	15.577	14.621	14.263	13.86		12.591	12.202	12.123	-100	9.00921788	6.94821788	0.468	0.079
-1016856733	6.37542E+18	271.5096402	0.62106973	0.43710494	21.3153038	23.32790947	-4.8	8.2	15.949	15.019	14.7	14.295		13.068	12.641	12.577	2.012605667	8.674303802	6.615303802	0.491	0.064
-1016856732	6.37542E+18	271.4245775	0.724385985	0.423231184	16.56852341	20.07032967	-1	-12.3	12.596	12.029	11.845	11.656		10.641	10.407	10.357	3.501806259	6.161523407	4.723523407	0.284	0.05
-1016856731	6.37542E+18	271.184224	0.765939492	0.425973445	19.14346504	22.09505844	1	-1.2	14.319	13.562	13.3	13.012		11.888	11.614	11.567	2.951593399	7.529465042	5.843465042	0.321	0.047
-1016856730	6.37542E+18	271.3955275	0.786351968	0.444883913	21.19041634	21.37425995	        	        	16.826	15.945	15.71	15.429		14.031	13.615	13.54	0.183843613	7.575416336	5.480416336	0.491	0.075
-1016856729	6.37542E+18	270.9962053	0.702609786	0.389366776	21.51869392	23.14882088	6.3	-11.1	16.507	15.443	15.121	14.73		14.162	13.813	13.797	1.630126953	7.705693924	6.397693924	0.365	0.016
-1016856728	6.37542E+18	271.5011337	0.744719575	0.438900203	22.06523705	23.12303543											1.057798386	-100	-100	-100	-100
-1016856727	6.37542E+18	271.3073084	0.725586999	0.417908102	20.75644875	23.79799461	1.1	-3.6	14.829	13.88	13.571	13.181		12.104	11.727	11.637	3.041545868	9.029448746	7.185448746	0.467	0.09
-1016856726	6.37542E+18	271.0198885	0.676288072	0.396544069	20.06843376	21.73982239	2.7	-9	15.911	15.416	15.208	15.122		13.962	13.795	13.713	1.671388626	6.273433762	4.860433762	0.249	0.082
-1016856725	6.37542E+18	271.159335	0.71246263	0.41243428	19.17815018	22.70267487	9.2	-20.3	14.129	13.356	13.065	12.776		11.555	11.222	11.173	3.524524689	7.956150177	6.113150177	0.382	0.049
-1016856724	6.37542E+18	271.5919634	0.730189031	0.443521768	22.09687233	99											-100	-100	-100	-100	-100
-1016856723	6.37542E+18	271.3432003	0.757346779	0.420573145	20.44716454	22.96942329											2.522258759	-100	-100	-100	-100
-1016856722	6.37542E+18	271.4653822	0.668359618	0.434557021	21.62725449	22.39782333								16.303	15.284	14.132	0.770568848	6.343254486	-100	2.171	1.152
-1016856721	6.37542E+18	271.1584823	0.780882771	0.422042757	21.708004	22.95217133											1.244167328	-100	-100	-100	-100
-1016856720	6.37542E+18	271.4012309	0.75653978	0.425932139	20.86890221	23.09290695	-0.6	-10.4	16.184	15.28	15.008	14.718		13.448	13.072	12.999	2.224004745	7.796902206	5.860902206	0.449	0.073
-1016856719	6.37542E+18	271.0887583	0.726335361	0.405996621	21.37373924	99	-2	1.9	15.933	14.919	14.596	14.203		12.839	12.414	12.248	-100	8.959739243	6.777739243	0.591	0.166
-1016856718	6.37542E+18	271.5018288	0.765219525	0.441899151	20.07604599	22.08834076	6.1	-7.2	15.454	14.643	14.36	13.993		13.024	12.604	12.573	2.012294769	7.47204599	5.71604599	0.451	0.031
-1016856717	6.37542E+18	271.1803118	0.655659145	0.407919973	20.26685333	24.42772484	-0.3	-7.6	15.283	14.392	14.068	13.765		12.459	12.086	12.011	4.160871506	8.180853333	6.198853333	0.448	0.075
-1016856716	6.37542E+18	271.6348298	0.710210512	0.448427826	21.88902283	23.84167862											1.952655792	-100	-100	-100	-100
-1016856715	6.37542E+18	271.3433263	0.763434657	0.433367342	20.20999718	99											-100	-100	-100	-100	-100
-1016856714	6.37542E+18	271.2637348	0.717158062	0.410510659	19.32535934	22.20577049	0.3	-0.5	14.641	13.878	13.652	13.35		12.24	11.924	11.894	2.880411148	7.401359344	5.673359344	0.346	0.03
-1016856713	6.37542E+18	271.6010854	0.704563118	0.449911773	20.5168705	23.09502602	-2.3	0.2	13.656	12.368	11.883	11.34		9.813	9.176	9.017	2.578155518	11.3408705	8.633870499	0.796	0.159
-1016856712	6.37542E+18	271.2825222	0.744631642	0.423195422	17.8706398	21.80648422	-4.1	-8	12.7	11.905	11.636	11.317		10.225	9.952	9.832	3.935844421	7.918639801	6.234639801	0.393	0.12
-1016856711	6.37542E+18	271.3109659	0.722258707	0.417908102	21.67379189	22.77787018								15.44	15.072	14.835	1.104078293	6.601791885	-100	0.605	0.237
-1016856710	6.37542E+18	271.212062	0.732454187	0.415924281	21.86135674	22.4131794	-2	-7.5	16.411	15.089	14.574	13.922		12.3	11.66	11.505	0.551822662	10.20135674	7.287356735	0.795	0.155
-1016856709	6.37542E+18	271.4152843	0.758661626	0.434025079	21.19595337	24.11748505	-9.9	-4.3	16.683	15.808	15.508			13.857	13.508	13.389	2.921531677	7.687953369	5.687953369	0.468	0.119
-1016856708	6.37542E+18	271.0295796	0.699649583	0.394326568	19.20765877	22.04131317	-1.3	-4.6	14.509	13.696	13.374	13.072		11.845	11.484	11.421	2.833654404	7.723658768	5.833658768	0.424	0.063
-1016856707	6.37542E+18	271.0822488	0.745765784	0.405996621	21.43997383	23.64972687											2.209753036	-100	-100	-100	-100
-1016856706	6.37542E+18	271.5388412	0.70659694	0.44145444	20.95729446	23.45606232	0.6	0.1	15.958	15.051	14.742	14.417		13.234	12.835	12.755	2.498767853	8.122294464	6.215294464	0.479	0.08
-1016856705	6.37542E+18	271.2875954	0.738116328	0.417908102	19.46678162	19.41254234								15.622	15.286	15.095	-0.054239273	4.180781616	-100	0.527	0.191
-1016856704	6.37542E+18	271.2144182	0.750874233	0.415924281	21.23452759	21.36945152											0.134923935	-100	-100	-100	-100
-1016856703	6.37542E+18	271.2159079	0.698274202	0.407256067	18.9275074	99	-28.1	-35.3	13.698	12.883	12.606	12.315		11.138	10.763	10.703	-100	8.164507401	6.321507401	0.435	0.06
-1016856702	6.37542E+18	271.5120061	0.639262513	0.43710494	20.55724144	99	-0.2	-5.7	15.334	14.502	14.224	13.882		12.716	12.46	12.347	-100	8.09724144	6.33324144	0.369	0.113
-1016856701	6.37542E+18	271.2416276	0.694206935	0.407256067	18.04622459	99	10.9	-4.9	13.489	12.826	12.596	12.334		11.557	11.303	11.227	-100	6.743224594	5.450224594	0.33	0.076
-1016856700	6.37542E+18	271.3748603	0.781762943	0.437066436	19.6877861	20.30402756								15.452	15.212	15.292	0.616241455	4.475786102	-100	0.16	-0.08
-1016856699	6.37542E+18	271.4554458	0.733953423	0.429901123	20.8906002	22.27518272	-4.9	3.4	16.101	15.337	14.914	14.422		13.311	12.935	12.86	1.38458252	7.955600204	5.976600204	0.451	0.075
-1016856698	6.37542E+18	271.1017856	0.688149711	0.40763703	18.61566925	18.39895439	4.7	-5.8	16.185	15.61	15.429	15.3		14.096	13.812	13.774	-0.216714859	4.80366925	3.18666925	0.322	0.038
-1016856697	6.37542E+18	271.4564658	0.623803421	0.435676068	21.65429878	99	14.9	-3.9	      	15.556	      			13.972	13.566	13.585	-100	8.088298782	#ЗНАЧ!	0.387	-0.019
-1016856696	6.37542E+18	271.4027973	0.717989026	0.416961551	19.74045753	22.51702118	-22.3	-4.2	14.84	13.975	13.667	13.303		12.157	11.86	11.738	2.776563644	7.880457535	6.073457535	0.419	0.122
-1016856695	6.37542E+18	271.6455812	0.663963402	0.452470809	21.49107742	23.12843895	-2.5	5.9	      	      	      			14.785	14.368	14.341	1.637361526	7.123077423	#ЗНАЧ!	0.444	0.027
-1016856694	6.37542E+18	271.4112607	0.657791064	0.423104316	17.86330414	23.18536186	-2.9	-6.9	13.177	12.452	12.211	11.938		10.837	10.558	10.494	5.322057724	7.305304138	5.652304138	0.343	0.064
-1016856693	6.37542E+18	271.5014461	0.673086854	0.438816816	20.96118164	99	-0.8	6.5	15.941	14.954	14.632	14.229		13.046	12.629	12.539	-100	8.332181641	6.329181641	0.507	0.09
-1016856692	6.37542E+18	271.2051261	0.610538923	0.40143618	21.63064194	23.25994492	-7.6	-9.1	      	      	      			12.493	11.964	11.832	1.629302979	9.666641937	#ЗНАЧ!	0.661	0.132
-1016856691	6.37542E+18	271.2169127	0.726474181	0.415924281	20.82748985	21.94406128	-4.2	-20.3	13.262	12.013	11.55	11.039		9.429	8.827	8.669	1.116571426	12.00048985	9.277489853	0.76	0.158
-1016856690	6.37542E+18	271.3813417	0.67968343	0.423104316	20.89206314	23.07060242	7.3	-6.4	16.596	15.613	      			13.894	13.588	13.474	2.178539276	7.304063141	#ЗНАЧ!	0.42	0.114
-1016856689	6.37542E+18	271.3133376	0.634396369	0.418627948	21.2222023	99								15.609	15.344	15.272	-100	5.878202301	-100	0.337	0.072
-1016856688	6.37542E+18	271.4595855	0.689310265	0.427504748	21.21029854	22.82812119	3.4	-14.5	      	      	      			13.505	13.103	12.992	1.617822647	8.107298538	#ЗНАЧ!	0.513	0.111
-1016856687	6.37542E+18	271.4995138	0.618946158	0.436673582	21.95953941	99	3	4.8	16.236	15.308	14.925	14.559		13.196	12.744	12.684	-100	9.215539413	7.034539413	0.512	0.06
-1016856686	6.37542E+18	271.4665188	0.615093006	0.436673582	21.57866287	22.7373333								16.361	15.914	15.28	1.158670425	5.664662872	-100	1.081	0.634
-1016856685	6.37542E+18	271.1254438	0.619022114	0.397083879	21.3933754	23.109375	-9	-30.5	15.829	14.735	14.406	13.891		13.1	12.646	12.479	1.715999603	8.747375397	6.987375397	0.621	0.167
-1016856684	6.37542E+18	271.375897	0.623276566	0.434489757	22.05356216	22.9565506											0.902988434	-100	-100	-100	-100
-1016856683	6.37542E+18	271.2033953	0.613861111	0.40143618	21.62513542	22.50891113	-2.9	-1.3	      	      	      			13.968	13.604	13.512	0.883775711	8.021135422	#ЗНАЧ!	0.456	0.092
-1016856682	6.37542E+18	271.1581846	0.623745966	0.398252219	20.78281403	99	-1.3	-19.4	14.852	13.922	13.582	13.264		11.989	11.646	11.53	-100	9.136814026	7.200814026	0.459	0.116
-1016856681	6.37542E+18	271.352137	0.624983712	0.430865198	21.42862892	99								15.126	14.619	14.409	-100	6.809628922	-100	0.717	0.21
-1016856680	6.37542E+18	271.3915487	0.627903446	0.434489757	22.12211227	22.18471146											0.062599182	-100	-100	-100	-100
-1016856679	6.37542E+18	271.1078604	0.62343215	0.397083879	20.02661133	23.03079796	3.8	-5	14.07	13.138	12.778	12.421		11.224	10.807	10.725	3.00418663	9.219611328	7.248611328	0.499	0.082
-1016856678	6.37542E+18	271.0128653	0.69705058	0.394326568	21.47216797	22.63789558	-3.8	-11.1	16.566	15.693	15.503	15.224		13.802	13.475	13.277	1.165727615	7.997167969	5.969167969	0.525	0.198
-1016856677	6.37542E+18	271.3671413	0.627940672	0.434489757	20.59444237	99	4.6	-1.7	15.359	14.476	14.171	13.813		12.671	12.299	12.224	-100	8.295442368	6.423442368	0.447	0.075
-1016856676	6.37542E+18	271.0159861	0.632687177	0.392396629	21.77544594	22.56900597	-1.1	-3.2	      	      	      			14.396	13.98	13.953	0.793560028	7.795445938	#ЗНАЧ!	0.443	0.027
-1016856675	6.37542E+18	271.0931595	0.712207169	0.411074787	21.2294445	23.89312744	0.9	-9.6	16.122	15.191	14.855	14.442		13.183	12.758	12.609	2.663682938	8.471444504	6.374444504	0.574	0.149
-1016856674	6.37542E+18	271.3163731	0.710670494	0.417908102	21.04236603	24.21762276	-4.2	-5.5	15.798	14.902	14.641	14.223		13.008	12.669	12.549	3.175256729	8.373366028	6.401366028	0.459	0.12
-1016856673	6.37542E+18	271.0815793	0.690739009	0.40763703	22.06791115	99											-100	-100	-100	-100	-100
-1016860764	6.37545E+18	270.6183548	-2.566670286	0.995405793	21.28037453	22.4895649											1.209190369	-100	-100	-100	-100
-1016860763	6.37545E+18	270.7922208	-2.572760173	1.008993268	20.50298119	99	-2.5	-6	14.95	13.848	13.49	13.434		11.845	11.439	11.284	-100	9.063981186	7.012981186	0.561	0.155
-1016860762	6.37545E+18	270.5666194	-2.572703273	0.988268137	20.45406342	26.46547699	-3.6	-13.4	14.954	13.79	13.337	13.012		11.6	11.219	10.987	6.011413574	9.235063416	7.117063416	0.613	0.232
-1016860760	6.37545E+18	270.5813722	-2.593501837	1.003239632	22.01799965	99											-100	-100	-100	-100	-100
-1016860759	6.37545E+18	270.5790155	-2.595527551	1.003239632	21.8955555	99	-8.7	-26.8	15.172	13.97	13.523	13.235		11.818	11.37	11.264	-100	10.5255555	8.372555496	0.554	0.106
-1016860758	6.37545E+18	270.6146163	-2.600509747	1.003239632	20.48697662	25.11574936	-21.4	37.1	14.262	13.166	12.767	12.514		11.22	10.801	10.707	4.628772736	9.685976624	7.719976624	0.513	0.094
-1016860756	6.37545E+18	270.6321707	-2.612592869	1.010520339	21.08876801	21.94072533	-1.9	-3.2	15.732	14.443	14.07	13.782		12.305	11.894	11.78	0.851957321	9.194768005	7.018768005	0.525	0.114
-1016860750	6.37545E+18	270.663865	-2.605344566	1.000281096	16.94660568	22.58097458	15.1	-16.7	11.128	10.198	9.972	9.713		8.705	8.284	8.146	5.634368896	8.662605682	6.974605682	0.559	0.138
-1016860749	6.37545E+18	270.6620942	-2.634321761	1.047621012	21.74899101	23.17195129											1.422960281	-100	-100	-100	-100
-1016860747	6.37545E+18	270.7998033	-2.641536151	1.135971427	21.46150589	23.00306129	-9.3	-7.2	15.974	14.772	14.358	13.843		12.24	11.766	11.67	1.541555405	9.69550589	7.10350589	0.57	0.096
-1016860746	6.37545E+18	270.8308599	-2.660211072	1.244615793	21.94278526	99											-100	-100	-100	-100	-100
-1016860744	6.37545E+18	270.6677703	-2.667069454	1.045181274	19.69739914	24.80017471	10.1	-23.9	14.068	13.115	12.661	12.397		11.099	10.752	10.643	5.102775574	8.945399139	7.036399139	0.456	0.109
-1016860742	6.37545E+18	270.7081654	-2.683332135	1.117955804	21.73430443	99											-100	-100	-100	-100	-100
-1016860741	6.37545E+18	270.7496475	-2.610403392	1.054169536	14.10941505	19.28950882	-23.4	-11.4	10.868	10.084	      			7.931	7.671	7.626	5.180093765	6.438415054	#ЗНАЧ!	0.305	0.045
-1016860739	6.37545E+18	270.9218366	-2.739988897	1.507801533	21.87270927	24.167799											2.295089722	-100	-100	-100	-100
-1016856617	6.37542E+18	270.8628643	0.590591649	0.434915751	19.50372314	22.37807083	1.1	5.3	14.506	13.606	13.278	12.941		11.617	11.284	11.158	2.874347687	8.219723145	6.225723145	0.459	0.126
-1016856584	6.37542E+18	270.8532413	0.541286245	0.447351724	21.59518623	21.57284546	-8.9	-20.5	      	      	      			14.645	14.39	14.263	-0.022340775	7.205186234	#ЗНАЧ!	0.382	0.127
-1016856570	6.37542E+18	270.9647953	0.517815967	0.377583385	21.64660263	99	-8.6	-14.5	15.472	14.502	14.114	13.806		12.412	12.035	11.934	-100	9.611602631	7.532602631	0.478	0.101
-1016856567	6.37542E+18	270.9513393	0.508058661	0.389334798	21.46489716	99	1.2	-10	16.319	15.259	14.871	14.456		12.975	12.471	12.373	-100	8.993897156	6.593897156	0.602	0.098
-1016856556	6.37542E+18	270.801587	0.498844411	0.450157732	21.34075165	26.11919594											4.77844429	-100	-100	-100	-100
-1016856510	6.37542E+18	270.879416	0.443969674	0.434628904	21.74328804	99	-7.2	5.4	16.166	15.029	14.532	14.118		12.961	12.494	12.331	-100	9.24928804	7.21128804	0.63	0.163
-1016856480	6.37542E+18	270.9161121	0.426588989	0.406572342	20.80595207	23.22966957	-2.3	-0.4	15.991	15.136	14.828	14.588		13.291	12.959	12.975	2.423717499	7.846952072	5.977952072	0.316	-0.016
-1016856478	6.37542E+18	270.7717429	0.423737856	0.425309271	21.18309402	23.53187561								16.043	15.598	15.016	2.348781586	5.585094025	-100	1.027	0.582
-1016856474	6.37542E+18	270.9292107	0.426094562	0.406572342	20.88725853	99	4.4	9.1	16.507	15.581	      			13.45	13.184	13.097	-100	7.70325853	#ЗНАЧ!	0.353	0.087
-1016856473	6.37542E+18	270.9715581	0.424515785	0.404871821	19.75567055	23.30332756	-1.9	-13.9	14.416	13.61	13.299	13.054		11.784	11.544	11.464	3.547657013	8.211670547	6.456670547	0.32	0.08
-1016856448	6.37542E+18	270.7759221	0.401492202	0.447720081	20.6344738	22.33927536	9.7	-6.6	14.423	13.438	13.055	12.752		11.442	10.926	10.859	1.704801559	9.708473801	7.579473801	0.583	0.067
-1016856446	6.37542E+18	270.9301671	0.402783845	0.428968936	17.34649467	21.55164719	-2.5	-1.7	12.636	11.906	11.643	11.397		10.208	9.881	9.865	4.205152512	7.465494675	5.703494675	0.343	0.016
-1016856441	6.37542E+18	270.8499719	0.391015144	0.471389502	21.05992508	25.39920616	-0.5	-10.1	15.333	14.275	13.859	13.385		11.782	11.257	11.082	4.339281082	9.802925079	7.200925079	0.7	0.175
-1016856428	6.37542E+18	270.8894112	0.373738251	0.455151826	20.17284012	23.2038517	8.4	5.1	13.793	12.828	12.466	12.153		10.803	10.25	10.16	3.031011581	9.922840118	7.706840118	0.643	0.09
-1016856423	6.37542E+18	270.8788289	0.368798031	0.455151826	20.55298996	99	-3	1.3	15.456	14.649	14.35	14.044		12.691	12.338	12.16	-100	8.21498996	6.20298996	0.531	0.178
-1016856421	6.37542E+18	270.8956967	0.363447838	0.455151826	21.78158188	99	-12	-9	17.137	16.376	16.057			14.315	13.982	13.765	-100	7.799581879	5.724581879	0.55	0.217
-1016856414	6.37542E+18	270.8843349	0.370507474	0.455151826	17.94346046	17.38361359											-0.559846878	-100	-100	-100	-100
-1016856407	6.37542E+18	270.9255444	0.378713816	0.428968936	15.56208229	21.94426918	-7.7	-27.8	10.801	10.134	9.895	9.714		8.618	8.297	8.148	6.38218689	7.265082291	5.667082291	0.47	0.149
-1016856387	6.37542E+18	270.9698277	0.341430266	0.458049357	18.10449791	99	3.1	2.8	13.418	12.65	12.368	12.069		10.82	10.533	10.442	-100	7.57149791	5.73649791	0.378	0.091
-1016856386	6.37542E+18	270.8012199	0.324003756	0.470321149	20.98785591	99	9.4	2.9	14.935	13.83	13.405	12.959		11.541	11.085	10.905	-100	9.902855911	7.582855911	0.636	0.18
-1016856383	6.37542E+18	270.7520572	0.409241171	0.425309271	14.44664192	15.4603157	-2.4	-1.1	10.097	9.674	9.557	9.558		8.601	8.504	8.419	1.013673782	5.942641922	4.889641922	0.182	0.085
-1016856371	6.37542E+18	270.9064768	0.303234028	0.464623094	21.52429771	23.62023544	-2.8	-9.9	      	      	      			13.518	13.119	13.013	2.095937729	8.405297714	#ЗНАЧ!	0.505	0.106
-1016856355	6.37542E+18	270.9268302	0.289414592	0.464623094	21.38323784	23.05716515	0.5	1	16.173	15.315	14.97	14.703		13.268	12.876	12.84	1.673927307	8.507237839	6.413237839	0.428	0.036
-1016856349	6.37542E+18	270.8922568	0.285836131	0.471471936	21.09981918	99	-8.5	-4.9	      	      	      			12.576	12.214	12.106	-100	8.885819183	#ЗНАЧ!	0.47	0.108
-1016856342	6.37542E+18	270.8470708	0.279713746	0.467923939	21.55677605	99	3.8	6.4	15.819	14.811	14.451	14.093		12.712	12.298	12.194	-100	9.258776047	7.105776047	0.518	0.104
-1016856340	6.37542E+18	270.8076233	0.285144493	0.462186664	17.64793968	21.85951614	5.7	11.2	12.959	12.271	12.03	11.845		10.695	10.406	10.303	4.211576462	7.241939682	5.617939682	0.392	0.103
-1016856333	6.37542E+18	270.9264784	0.270099634	0.451318353	21.53023338	22.84647369								15.722	15.312	15.212	1.316240311	6.218233383	-100	0.51	0.1
-1016856331	6.37542E+18	270.894194	0.267528573	0.453132719	20.88961792	25.19050598	0	-11	16.847	16.153	15.888			14.496	14.064	14.035	4.300888062	6.82561792	5.00161792	0.461	0.029
-1016856324	6.37542E+18	270.9279788	0.253900707	0.453132719	22.08664513	99	5.5	-8.6	      	      	      			14.208	13.82	13.644	-100	8.266645126	#ЗНАЧ!	0.564	0.176
-1016856322	6.37542E+18	270.9655158	0.300506081	0.461269468	15.63470554	21.38661957	35.9	33.6	11.764	11.199	11.028	10.882		9.881	9.604	9.561	5.751914024	6.030705544	4.606705544	0.32	0.043
-1016856316	6.37542E+18	270.7693756	0.273936467	0.436912507	19.486063	99	-8.4	7.5	14.674	13.801	13.477	13.152		11.886	11.471	11.412	-100	8.015063004	6.009063004	0.474	0.059
-1016856315	6.37542E+18	270.940765	0.246034308	0.453132719	21.70633888	23.3661499	-6.6	-15.9	16.265	15.228	14.89	14.581		13.193	12.739	12.641	1.65981102	8.967338882	6.816338882	0.552	0.098
-1016856304	6.37542E+18	270.9451016	0.234903253	0.43339479	21.41706657	21.27805901											-0.139007568	-100	-100	-100	-100
-1016856302	6.37542E+18	270.7233487	0.229367725	0.400987953	21.2753849	22.75768661	        	        	      	      	      			13.325	12.924	12.839	1.482301712	8.351384903	#ЗНАЧ!	0.486	0.085
-1016856290	6.37542E+18	270.7488052	0.233513054	0.419613779	18.39624023	21.73945999	2.2	-24.9	13.64	12.837	12.57	12.327		11.17	10.795	10.712	3.343219757	7.601240234	5.826240234	0.458	0.083
-1016856281	6.37542E+18	270.896486	0.21414075	0.428532809	21.76761436	22.19763947	3.6	-3.2	      	      	      			14.928	14.407	14.524	0.430025101	7.360614365	#ЗНАЧ!	0.404	-0.117
